Date,Hour,DEgen,DEload,DKgen,DKload,HUgen,HUload,ITgen,ITload,NEgen,NEload,POgen,POload,SEgen,SEload,SPgen,SPload,HU_surplus,IT_surplus,PO_surplus,SP_surplus,DE_surplus,DK_surplus,SE_surplus,NE_surplus,label,spring,summer,winter,day_of_week,is_weekend
2022-02-27,9,182549.0,223395.0,3359.0,4316.0,3974.0,20750.0,16463.0,29787.0,7783.0,34469.0,3024.0,18138.0,13630.0,17068.0,9628.0,25958.0,-16776.0,-13324.0,-15114.0,-16330.0,-40846.0,-957.0,-3438.0,-26686.0,3,0,0,1,6,1
2022-02-27,10,202081.0,226190.0,3421.0,4370.0,4532.0,20365.0,16433.0,29471.0,9161.0,32307.0,3297.0,18537.0,13492.0,16280.0,10591.0,26319.0,-15833.0,-13038.0,-15240.0,-15728.0,-24109.0,-949.0,-2788.0,-23146.0,3,0,0,1,6,1
2022-02-27,11,210028.0,221354.0,3232.0,4305.0,4423.0,19554.0,16053.0,27146.0,9968.0,31224.0,3578.0,18976.0,13661.0,15827.0,10940.0,26673.0,-15131.0,-11093.0,-15398.0,-15733.0,-11326.0,-1073.0,-2166.0,-21256.0,3,0,0,1,6,1
2022-02-27,12,199479.0,210687.0,2821.0,4203.0,4194.0,18914.0,14491.0,26159.0,9145.0,30953.0,2910.0,18406.0,13661.0,16116.0,10550.0,26316.0,-14720.0,-11668.0,-15496.0,-15766.0,-11208.0,-1382.0,-2455.0,-21808.0,3,0,0,1,6,1
2022-02-27,13,179434.0,203940.0,2378.0,4149.0,3496.0,19043.0,12271.0,26139.0,9156.0,32322.0,2497.0,18377.0,13819.0,16701.0,10538.0,25346.0,-15547.0,-13868.0,-15880.0,-14808.0,-24506.0,-1771.0,-2882.0,-23166.0,3,0,0,1,6,1
2022-02-27,14,147126.0,204498.0,2069.0,4195.0,2232.0,19900.0,9722.0,26651.0,7858.0,35681.0,1976.0,18717.0,13932.0,17266.0,10316.0,24569.0,-17668.0,-16929.0,-16741.0,-14253.0,-57372.0,-2126.0,-3334.0,-27823.0,3,0,0,1,6,1
2022-02-27,15,113029.0,207210.0,2007.0,4525.0,1117.0,20863.0,8296.0,28403.0,7819.0,41964.0,1769.0,19502.0,14316.0,18201.0,8815.0,24113.0,-19746.0,-20107.0,-17733.0,-15298.0,-94181.0,-2518.0,-3885.0,-34145.0,3,0,0,1,6,1
2022-02-27,16,98265.0,219622.0,2352.0,4749.0,820.0,22082.0,8946.0,32011.0,7584.0,50131.0,2348.0,20492.0,14249.0,18757.0,6279.0,24697.0,-21262.0,-23065.0,-18144.0,-18418.0,-121357.0,-2397.0,-4508.0,-42547.0,3,0,0,1,6,1
2022-02-27,17,110144.0,234993.0,2877.0,4498.0,920.0,22916.0,10535.0,33657.0,9542.0,53872.0,2454.0,20695.0,14291.0,18773.0,6139.0,27374.0,-21996.0,-23122.0,-18241.0,-21235.0,-124849.0,-1621.0,-4482.0,-44330.0,3,0,0,1,6,1
2022-02-27,18,112576.0,232481.0,3099.0,4364.0,1125.0,22776.0,9461.0,32571.0,12621.0,53393.0,2172.0,20268.0,14166.0,18400.0,6756.0,28919.0,-21651.0,-23110.0,-18096.0,-22163.0,-119905.0,-1265.0,-4234.0,-40772.0,3,0,0,1,6,1
2022-02-27,19,114101.0,224021.0,3078.0,4204.0,1055.0,22147.0,8117.0,30570.0,14183.0,51476.0,2190.0,19488.0,13953.0,17752.0,6927.0,29008.0,-21092.0,-22453.0,-17298.0,-22081.0,-109920.0,-1126.0,-3799.0,-37293.0,3,0,0,1,6,1
2022-02-27,20,113167.0,220686.0,3123.0,4013.0,986.0,21142.0,6998.0,27995.0,14451.0,49470.0,2196.0,18725.0,13704.0,17171.0,6139.0,27751.0,-20156.0,-20997.0,-16529.0,-21612.0,-107519.0,-890.0,-3467.0,-35019.0,3,0,0,1,6,1
2022-02-27,21,109293.0,216870.0,3239.0,3868.0,931.0,20132.0,6424.0,25214.0,13574.0,47061.0,1986.0,17748.0,13427.0,16770.0,5220.0,25931.0,-19201.0,-18790.0,-15762.0,-20711.0,-107577.0,-629.0,-3343.0,-33487.0,3,0,0,1,6,1
2022-02-27,22,109844.0,206610.0,3263.0,3813.0,1047.0,19051.0,6985.0,23210.0,13096.0,44378.0,1750.0,16976.0,13626.0,16293.0,4769.0,24224.0,-18004.0,-16225.0,-15226.0,-19455.0,-96766.0,-550.0,-2667.0,-31282.0,3,0,0,1,6,1
2022-02-27,23,108461.0,198837.0,3237.0,3770.0,1099.0,18077.0,7098.0,21970.0,12606.0,42467.0,1547.0,16711.0,13424.0,15815.0,3921.0,22865.0,-16978.0,-14872.0,-15164.0,-18944.0,-90376.0,-533.0,-2391.0,-29861.0,3,0,0,1,6,1
2022-02-28,0,103068.0,194395.0,3078.0,3571.0,1087.0,17591.0,7441.0,21554.0,12255.0,41201.0,1393.0,16517.0,13299.0,16083.0,3444.0,21889.0,-16504.0,-14113.0,-15124.0,-18445.0,-91327.0,-493.0,-2784.0,-28946.0,3,0,0,1,0,0
2022-02-28,1,95393.0,192998.0,3051.0,3658.0,1114.0,17162.0,7974.0,21560.0,12318.0,40876.0,1333.0,16600.0,13264.0,16413.0,3372.0,21379.0,-16048.0,-13586.0,-15267.0,-18007.0,-97605.0,-607.0,-3149.0,-28558.0,3,0,0,1,0,0
2022-02-28,2,86032.0,195324.0,2988.0,3720.0,1070.0,17129.0,7900.0,22200.0,12080.0,41183.0,1286.0,17109.0,12969.0,16722.0,3684.0,21383.0,-16059.0,-14300.0,-15823.0,-17699.0,-109292.0,-732.0,-3753.0,-29103.0,3,0,0,1,0,0
2022-02-28,3,80574.0,202779.0,2961.0,3913.0,1011.0,18030.0,6883.0,24677.0,12125.0,41770.0,1252.0,18475.0,13066.0,17561.0,3904.0,22103.0,-17019.0,-17794.0,-17223.0,-18199.0,-122205.0,-952.0,-4495.0,-29645.0,3,0,0,1,0,0
2022-02-28,4,82852.0,219459.0,2934.0,4534.0,1074.0,20313.0,7969.0,30704.0,11772.0,44029.0,1268.0,21263.0,13372.0,19441.0,4152.0,24774.0,-19239.0,-22735.0,-19995.0,-20622.0,-136607.0,-1600.0,-6069.0,-32257.0,3,0,0,1,0,0
2022-02-28,5,89820.0,247928.0,3086.0,5050.0,1336.0,23320.0,11283.0,36489.0,10782.0,49132.0,1464.0,22961.0,13645.0,20889.0,5324.0,27840.0,-21984.0,-25206.0,-21497.0,-22516.0,-158108.0,-1964.0,-7244.0,-38350.0,3,0,0,1,0,0
2022-02-28,6,99987.0,264261.0,3352.0,5190.0,1848.0,24259.0,14066.0,41398.0,9028.0,53783.0,2199.0,23396.0,14094.0,21077.0,6699.0,29199.0,-22411.0,-27332.0,-21197.0,-22500.0,-164274.0,-1838.0,-6983.0,-44755.0,3,0,0,1,0,0
2022-02-28,7,120143.0,273542.0,3589.0,5177.0,2716.0,24361.0,14985.0,42017.0,7148.0,52556.0,2968.0,23274.0,13808.0,20087.0,9735.0,30462.0,-21645.0,-27032.0,-20306.0,-20727.0,-153399.0,-1588.0,-6279.0,-45408.0,3,0,0,1,0,0
2022-02-28,8,132905.0,274912.0,3716.0,5210.0,3560.0,24099.0,15479.0,41259.0,7069.0,47979.0,3579.0,22663.0,13778.0,19685.0,13574.0,31021.0,-20539.0,-25780.0,-19084.0,-17447.0,-142007.0,-1494.0,-5907.0,-40910.0,3,0,0,1,0,0
2022-02-28,9,146219.0,275585.0,4030.0,5146.0,3747.0,24160.0,15866.0,40631.0,6449.0,43305.0,4357.0,23278.0,13753.0,18968.0,15384.0,30825.0,-20413.0,-24765.0,-18921.0,-15441.0,-129366.0,-1116.0,-5215.0,-36856.0,3,0,0,1,0,0
2022-02-28,10,168682.0,275054.0,4592.0,5098.0,3645.0,24551.0,16041.0,39228.0,5915.0,40087.0,4382.0,23440.0,13815.0,18491.0,16290.0,30703.0,-20906.0,-23187.0,-19058.0,-14413.0,-106372.0,-506.0,-4676.0,-34172.0,3,0,0,1,0,0
2022-02-28,11,185017.0,272716.0,5003.0,5179.0,3521.0,24945.0,15853.0,39198.0,5539.0,38371.0,4165.0,23536.0,14095.0,18159.0,16307.0,30709.0,-21424.0,-23345.0,-19371.0,-14402.0,-87699.0,-176.0,-4064.0,-32832.0,3,0,0,1,0,0
2022-02-28,12,181919.0,267700.0,5000.0,5014.0,3355.0,24664.0,14266.0,39886.0,5936.0,38348.0,3732.0,23487.0,14209.0,18358.0,16516.0,30086.0,-21309.0,-25620.0,-19755.0,-13570.0,-85781.0,-14.0,-4149.0,-32412.0,3,0,0,1,0,0
2022-02-28,13,164658.0,261606.0,4734.0,4759.0,2950.0,24707.0,11857.0,40325.0,6210.0,40022.0,2896.0,23492.0,14277.0,18756.0,16766.0,29271.0,-21757.0,-28468.0,-20596.0,-12505.0,-96948.0,-25.0,-4479.0,-33812.0,3,0,0,1,0,0
2022-02-28,14,136309.0,259875.0,4163.0,4756.0,1882.0,25092.0,10048.0,40446.0,5953.0,43522.0,2118.0,23802.0,14461.0,19060.0,15110.0,28726.0,-23210.0,-30398.0,-21684.0,-13616.0,-123566.0,-593.0,-4599.0,-37569.0,3,0,0,1,0,0
2022-02-28,15,111572.0,257023.0,3905.0,5022.0,1201.0,25203.0,8402.0,40241.0,5616.0,49584.0,2167.0,24359.0,14772.0,19408.0,12874.0,28548.0,-24002.0,-31839.0,-22192.0,-15674.0,-145451.0,-1117.0,-4636.0,-43968.0,3,0,0,1,0,0
2022-02-28,16,108457.0,266842.0,3751.0,5250.0,829.0,25795.0,10000.0,42621.0,6293.0,57366.0,2420.0,25055.0,15188.0,19274.0,9171.0,28521.0,-24966.0,-32621.0,-22635.0,-19350.0,-158385.0,-1499.0,-4086.0,-51073.0,3,0,0,1,0,0
2022-02-28,17,122783.0,280901.0,4163.0,5018.0,1075.0,26298.0,10939.0,43011.0,6964.0,59755.0,2318.0,24942.0,15660.0,18933.0,8187.0,31157.0,-25223.0,-32072.0,-22624.0,-22970.0,-158118.0,-855.0,-3273.0,-52791.0,3,0,0,1,0,0
2022-02-28,18,125609.0,278280.0,4343.0,4766.0,1313.0,25936.0,10445.0,40609.0,7861.0,58525.0,2031.0,24531.0,15734.0,18605.0,8817.0,32464.0,-24623.0,-30164.0,-22500.0,-23647.0,-152671.0,-423.0,-2871.0,-50664.0,3,0,0,1,0,0
2022-02-28,19,130153.0,266915.0,4585.0,4589.0,1224.0,25172.0,7885.0,37534.0,7750.0,56083.0,1989.0,22985.0,15796.0,18421.0,8191.0,31763.0,-23948.0,-29649.0,-20996.0,-23572.0,-136762.0,-4.0,-2625.0,-48333.0,3,0,0,1,0,0
2022-02-28,20,139602.0,256797.0,4764.0,4250.0,1103.0,24006.0,7104.0,33698.0,8023.0,52931.0,1920.0,21559.0,15386.0,17996.0,6784.0,29148.0,-22903.0,-26594.0,-19639.0,-22364.0,-117195.0,514.0,-2610.0,-44908.0,3,0,0,1,0,0
2022-02-28,21,140858.0,246091.0,4722.0,3995.0,1057.0,23035.0,7050.0,30535.0,8329.0,49702.0,1840.0,20319.0,14869.0,17527.0,5454.0,26473.0,-21978.0,-23485.0,-18479.0,-21019.0,-105233.0,727.0,-2658.0,-41373.0,3,0,0,1,0,0
2022-02-28,22,140819.0,233551.0,4743.0,3805.0,997.0,22022.0,8156.0,28405.0,7688.0,46647.0,1723.0,19288.0,14299.0,17057.0,6268.0,25288.0,-21025.0,-20249.0,-17565.0,-19020.0,-92732.0,938.0,-2758.0,-38959.0,3,0,0,1,0,0
2022-02-28,23,134983.0,223098.0,4710.0,3699.0,836.0,20865.0,8785.0,26931.0,6657.0,44130.0,1741.0,18700.0,14168.0,16735.0,5637.0,23865.0,-20029.0,-18146.0,-16959.0,-18228.0,-88115.0,1011.0,-2567.0,-37473.0,3,0,0,1,0,0
2022-03-01,0,133069.0,219490.0,4574.0,3695.0,775.0,20042.0,9202.0,26028.0,5708.0,42310.0,1676.0,18468.0,13756.0,16582.0,7062.0,22857.0,-19267.0,-16826.0,-16792.0,-15795.0,-86421.0,879.0,-2826.0,-36602.0,3,0,0,1,1,0
2022-03-01,1,125539.0,218192.0,4386.0,3657.0,807.0,19416.0,9281.0,25892.0,4417.0,41592.0,1625.0,18562.0,13720.0,16666.0,7654.0,22529.0,-18609.0,-16611.0,-16937.0,-14875.0,-92653.0,729.0,-2946.0,-37175.0,3,0,0,1,1,0
2022-03-01,2,110399.0,217463.0,4061.0,3686.0,853.0,19229.0,8821.0,26211.0,3457.0,41250.0,1679.0,19003.0,14237.0,16820.0,7966.0,22516.0,-18376.0,-17390.0,-17324.0,-14550.0,-107064.0,375.0,-2583.0,-37793.0,3,0,0,1,1,0
2022-03-01,3,96924.0,222215.0,3851.0,3943.0,882.0,19998.0,8381.0,28047.0,2927.0,41791.0,1666.0,19919.0,14589.0,17512.0,7540.0,23275.0,-19116.0,-19666.0,-18253.0,-15735.0,-125291.0,-92.0,-2923.0,-38864.0,3,0,0,1,1,0
2022-03-01,4,92272.0,237761.0,3621.0,4570.0,873.0,21894.0,7728.0,32928.0,2498.0,44224.0,1713.0,22076.0,15256.0,18876.0,8403.0,25964.0,-21021.0,-25200.0,-20363.0,-17561.0,-145489.0,-949.0,-3620.0,-41726.0,3,0,0,1,1,0
2022-03-01,5,99173.0,264869.0,3485.0,4997.0,1094.0,24293.0,10207.0,38358.0,2145.0,49345.0,1943.0,23443.0,15902.0,19773.0,10167.0,29543.0,-23199.0,-28151.0,-21500.0,-19376.0,-165696.0,-1512.0,-3871.0,-47200.0,3,0,0,1,1,0
2022-03-01,6,110770.0,279369.0,3316.0,5197.0,2490.0,24171.0,14063.0,43598.0,1698.0,55010.0,2673.0,23619.0,16232.0,20381.0,11379.0,31150.0,-21681.0,-29535.0,-20946.0,-19771.0,-168599.0,-1881.0,-4149.0,-53312.0,3,0,0,1,1,0
2022-03-01,7,121223.0,285903.0,3236.0,5215.0,4246.0,23246.0,15518.0,45070.0,1427.0,56941.0,3262.0,23186.0,16007.0,19949.0,13841.0,31770.0,-19000.0,-29552.0,-19924.0,-17929.0,-164680.0,-1979.0,-3942.0,-55514.0,3,0,0,1,1,0
2022-03-01,8,135696.0,284790.0,3012.0,5217.0,5804.0,22479.0,15522.0,44597.0,1205.0,57173.0,3966.0,22649.0,15646.0,19900.0,15897.0,31733.0,-16675.0,-29075.0,-18683.0,-15836.0,-149094.0,-2205.0,-4254.0,-55968.0,3,0,0,1,1,0
2022-03-01,9,156219.0,287348.0,2446.0,5215.0,6916.0,21754.0,17374.0,44756.0,1262.0,55359.0,4455.0,22683.0,15344.0,19805.0,16977.0,31426.0,-14838.0,-27382.0,-18228.0,-14449.0,-131129.0,-2769.0,-4461.0,-54097.0,3,0,0,1,1,0
2022-03-01,10,161973.0,286129.0,2028.0,5092.0,7183.0,21376.0,17446.0,42207.0,1348.0,53959.0,4552.0,22660.0,15009.0,19614.0,16709.0,31407.0,-14193.0,-24761.0,-18108.0,-14698.0,-124156.0,-3064.0,-4605.0,-52611.0,3,0,0,1,1,0
2022-03-01,11,161034.0,282762.0,1834.0,5119.0,6620.0,21583.0,16710.0,41371.0,1250.0,52157.0,4368.0,22783.0,14703.0,19537.0,17147.0,31211.0,-14963.0,-24661.0,-18415.0,-14064.0,-121728.0,-3285.0,-4834.0,-50907.0,3,0,0,1,1,0
2022-03-01,12,142320.0,274104.0,1806.0,5061.0,5851.0,21648.0,16227.0,42177.0,1053.0,53737.0,3825.0,22848.0,14620.0,19598.0,17491.0,30760.0,-15797.0,-25950.0,-19023.0,-13269.0,-131784.0,-3255.0,-4978.0,-52684.0,3,0,0,1,1,0
2022-03-01,13,114335.0,267343.0,1645.0,4945.0,4604.0,22380.0,14712.0,42472.0,1080.0,54920.0,2985.0,23387.0,14533.0,19903.0,17215.0,29945.0,-17776.0,-27760.0,-20402.0,-12730.0,-153008.0,-3300.0,-5370.0,-53840.0,3,0,0,1,1,0
2022-03-01,14,85847.0,260889.0,1511.0,4979.0,2918.0,23346.0,12590.0,42363.0,851.0,56156.0,1996.0,23962.0,14420.0,20088.0,16501.0,29612.0,-20428.0,-29773.0,-21966.0,-13111.0,-175042.0,-3468.0,-5668.0,-55305.0,3,0,0,1,1,0
2022-03-01,15,59566.0,260558.0,1317.0,5259.0,1394.0,24219.0,10866.0,41904.0,687.0,57864.0,1821.0,24576.0,14468.0,20366.0,14087.0,29424.0,-22825.0,-31038.0,-22755.0,-15337.0,-200992.0,-3942.0,-5898.0,-57177.0,3,0,0,1,1,0
2022-03-01,16,50804.0,268352.0,1308.0,5212.0,819.0,25368.0,15814.0,44174.0,715.0,61291.0,2165.0,25160.0,14454.0,20142.0,11964.0,29578.0,-24549.0,-28360.0,-22995.0,-17614.0,-217548.0,-3904.0,-5688.0,-60576.0,3,0,0,1,1,0
2022-03-01,17,57350.0,280169.0,1301.0,4983.0,835.0,26180.0,16018.0,44609.0,947.0,61492.0,2386.0,25113.0,14654.0,19928.0,12210.0,32180.0,-25345.0,-28591.0,-22727.0,-19970.0,-222819.0,-3682.0,-5274.0,-60545.0,3,0,0,1,1,0
2022-03-01,18,58010.0,273484.0,1247.0,4702.0,971.0,25919.0,9939.0,41900.0,1197.0,59549.0,1910.0,24557.0,14629.0,19332.0,13314.0,33667.0,-24948.0,-31961.0,-22647.0,-20353.0,-215474.0,-3455.0,-4703.0,-58352.0,3,0,0,1,1,0
2022-03-01,19,51523.0,258008.0,1155.0,4398.0,1100.0,25070.0,8865.0,38753.0,1608.0,56594.0,1644.0,23089.0,14346.0,18376.0,12350.0,32678.0,-23970.0,-29888.0,-21445.0,-20328.0,-206485.0,-3243.0,-4030.0,-54986.0,3,0,0,1,1,0
2022-03-01,20,45906.0,245717.0,1120.0,4167.0,1107.0,24001.0,8378.0,34890.0,1856.0,53117.0,1465.0,21618.0,13850.0,17589.0,11172.0,29883.0,-22894.0,-26512.0,-20153.0,-18711.0,-199811.0,-3047.0,-3739.0,-51261.0,3,0,0,1,1,0
2022-03-01,21,41143.0,234189.0,1066.0,3923.0,1021.0,23068.0,8439.0,31553.0,1974.0,49756.0,1282.0,20398.0,13285.0,17096.0,9348.0,27065.0,-22047.0,-23114.0,-19116.0,-17717.0,-193046.0,-2857.0,-3811.0,-47782.0,3,0,0,1,1,0
2022-03-01,22,40590.0,221385.0,1060.0,3785.0,901.0,21982.0,8161.0,28630.0,2420.0,46810.0,1094.0,19449.0,13463.0,16852.0,9425.0,25663.0,-21081.0,-20469.0,-18355.0,-16238.0,-180795.0,-2725.0,-3389.0,-44390.0,3,0,0,1,1,0
2022-03-01,23,42581.0,212044.0,1119.0,3690.0,854.0,20843.0,8000.0,26982.0,2531.0,43870.0,965.0,18834.0,12859.0,16161.0,9840.0,24134.0,-19989.0,-18982.0,-17869.0,-14294.0,-169463.0,-2571.0,-3302.0,-41339.0,3,0,0,1,1,0
2022-03-02,0,48511.0,206847.0,1094.0,3655.0,869.0,20038.0,7920.0,26290.0,2285.0,42255.0,922.0,18577.0,12816.0,16014.0,9660.0,23160.0,-19169.0,-18370.0,-17655.0,-13500.0,-158336.0,-2561.0,-3198.0,-39970.0,3,0,0,1,2,0
2022-03-02,1,51030.0,206430.0,1095.0,3661.0,927.0,19479.0,7471.0,26094.0,2193.0,41574.0,876.0,18691.0,12826.0,16290.0,9591.0,22715.0,-18552.0,-18623.0,-17815.0,-13124.0,-155400.0,-2566.0,-3464.0,-39381.0,3,0,0,1,2,0
2022-03-02,2,53618.0,208746.0,1094.0,3724.0,978.0,19435.0,7215.0,26629.0,2741.0,41603.0,825.0,19125.0,13053.0,16591.0,9590.0,22709.0,-18457.0,-19414.0,-18300.0,-13119.0,-155128.0,-2630.0,-3538.0,-38862.0,3,0,0,1,2,0
2022-03-02,3,51156.0,215898.0,1143.0,3982.0,927.0,20255.0,6879.0,28714.0,3003.0,42113.0,777.0,20035.0,13311.0,17499.0,9417.0,23245.0,-19328.0,-21835.0,-19258.0,-13828.0,-164742.0,-2839.0,-4188.0,-39110.0,3,0,0,1,2,0
2022-03-02,4,42810.0,231053.0,1230.0,4587.0,886.0,22150.0,7391.0,34108.0,3816.0,44015.0,870.0,22163.0,13926.0,19100.0,9776.0,26014.0,-21264.0,-26717.0,-21293.0,-16238.0,-188243.0,-3357.0,-5174.0,-40199.0,3,0,0,1,2,0
2022-03-02,5,47419.0,256485.0,1260.0,5075.0,1130.0,24570.0,9843.0,39557.0,4207.0,49629.0,1337.0,23696.0,14341.0,20136.0,11055.0,29608.0,-23440.0,-29714.0,-22359.0,-18553.0,-209066.0,-3815.0,-5795.0,-45422.0,3,0,0,1,2,0
2022-03-02,6,60948.0,272442.0,1442.0,5163.0,2418.0,24593.0,13500.0,43596.0,4230.0,54389.0,2239.0,24070.0,14454.0,20544.0,12332.0,31311.0,-22175.0,-30096.0,-21831.0,-18979.0,-211494.0,-3721.0,-6090.0,-50159.0,3,0,0,1,2,0
2022-03-02,7,76840.0,279415.0,1596.0,5156.0,4048.0,23736.0,15032.0,44404.0,4375.0,53405.0,2957.0,23599.0,14408.0,20294.0,15213.0,31968.0,-19688.0,-29372.0,-20642.0,-16755.0,-202575.0,-3560.0,-5886.0,-49030.0,3,0,0,1,2,0
2022-03-02,8,94382.0,280322.0,1799.0,5259.0,5565.0,22706.0,16117.0,43356.0,4258.0,49153.0,3499.0,22796.0,14180.0,19665.0,16899.0,31940.0,-17141.0,-27239.0,-19297.0,-15041.0,-185940.0,-3460.0,-5485.0,-44895.0,3,0,0,1,2,0
2022-03-02,9,108242.0,282024.0,2004.0,5144.0,6709.0,21903.0,16005.0,42546.0,4179.0,44413.0,3823.0,22825.0,13939.0,19115.0,18802.0,31826.0,-15194.0,-26541.0,-19002.0,-13024.0,-173782.0,-3140.0,-5176.0,-40234.0,3,0,0,1,2,0
2022-03-02,10,122583.0,283599.0,2118.0,4955.0,7195.0,21603.0,15602.0,40234.0,4147.0,40950.0,3873.0,22846.0,13987.0,18867.0,19804.0,31906.0,-14408.0,-24632.0,-18973.0,-12102.0,-161016.0,-2837.0,-4880.0,-36803.0,3,0,0,1,2,0
2022-03-02,11,123939.0,280677.0,2179.0,4898.0,6915.0,21541.0,15192.0,39969.0,3862.0,39437.0,3727.0,23053.0,14045.0,18518.0,20325.0,31915.0,-14626.0,-24777.0,-19326.0,-11590.0,-156738.0,-2719.0,-4473.0,-35575.0,3,0,0,1,2,0
2022-03-02,12,120123.0,275828.0,2036.0,4803.0,6243.0,21492.0,14353.0,40868.0,3377.0,40032.0,3315.0,23149.0,14079.0,18341.0,20607.0,31458.0,-15249.0,-26515.0,-19834.0,-10851.0,-155705.0,-2767.0,-4262.0,-36655.0,3,0,0,1,2,0
2022-03-02,13,107743.0,268390.0,1885.0,4660.0,5005.0,22173.0,13630.0,42030.0,3495.0,41594.0,2641.0,23477.0,14238.0,18571.0,21719.0,30894.0,-17168.0,-28400.0,-20836.0,-9175.0,-160647.0,-2775.0,-4333.0,-38099.0,3,0,0,1,2,0
2022-03-02,14,86510.0,262599.0,1606.0,4711.0,3279.0,23200.0,10783.0,42694.0,3656.0,45065.0,1886.0,23996.0,14270.0,18987.0,21036.0,30525.0,-19921.0,-31911.0,-22110.0,-9489.0,-176089.0,-3105.0,-4717.0,-41409.0,3,0,0,1,2,0
2022-03-02,15,61360.0,261337.0,1397.0,5005.0,1509.0,24213.0,8729.0,42671.0,3818.0,50870.0,1551.0,24441.0,14442.0,19679.0,17772.0,30107.0,-22704.0,-33942.0,-22890.0,-12335.0,-199977.0,-3608.0,-5237.0,-47052.0,3,0,0,1,2,0
2022-03-02,16,51092.0,270277.0,1402.0,5155.0,893.0,25371.0,9896.0,44807.0,3615.0,57998.0,1872.0,25205.0,14900.0,20026.0,15138.0,30023.0,-24478.0,-34911.0,-23333.0,-14885.0,-219185.0,-3753.0,-5126.0,-54383.0,3,0,0,1,2,0
2022-03-02,17,61009.0,282289.0,1414.0,4908.0,952.0,26229.0,10244.0,45002.0,4314.0,59790.0,2073.0,25349.0,15029.0,19326.0,14989.0,32404.0,-25277.0,-34758.0,-23276.0,-17415.0,-221280.0,-3494.0,-4297.0,-55476.0,3,0,0,1,2,0
2022-03-02,18,59085.0,276223.0,1389.0,4641.0,1024.0,25976.0,6963.0,42542.0,5280.0,58714.0,1624.0,24768.0,15246.0,18948.0,15213.0,33693.0,-24952.0,-35579.0,-23144.0,-18480.0,-217138.0,-3252.0,-3702.0,-53434.0,3,0,0,1,2,0
2022-03-02,19,53161.0,262057.0,1308.0,4352.0,1047.0,25137.0,5783.0,39223.0,6037.0,56000.0,1103.0,23249.0,15255.0,18573.0,13763.0,32750.0,-24090.0,-33440.0,-22146.0,-18987.0,-208896.0,-3044.0,-3318.0,-49963.0,3,0,0,1,2,0
2022-03-02,20,48146.0,247986.0,1265.0,4088.0,1030.0,24036.0,5154.0,35091.0,6047.0,52894.0,866.0,21621.0,15052.0,17871.0,12689.0,30023.0,-23006.0,-29937.0,-20755.0,-17334.0,-199840.0,-2823.0,-2819.0,-46847.0,4,0,0,1,2,0
2022-03-02,21,46581.0,235718.0,1223.0,3887.0,1003.0,23183.0,5032.0,31502.0,5856.0,49479.0,844.0,20472.0,14616.0,16803.0,11158.0,27120.0,-22180.0,-26470.0,-19628.0,-15962.0,-189137.0,-2664.0,-2187.0,-43623.0,4,0,0,1,2,0
2022-03-02,22,44048.0,222846.0,1224.0,3766.0,1001.0,22119.0,5588.0,28984.0,5449.0,46577.0,831.0,19455.0,14155.0,16511.0,10640.0,25694.0,-21118.0,-23396.0,-18624.0,-15054.0,-178798.0,-2542.0,-2356.0,-41128.0,4,0,0,1,2,0
2022-03-02,23,43856.0,211739.0,1211.0,3645.0,1037.0,20900.0,5268.0,27330.0,5094.0,43766.0,845.0,18879.0,13742.0,16399.0,10028.0,24224.0,-19863.0,-22062.0,-18034.0,-14196.0,-167883.0,-2434.0,-2657.0,-38672.0,3,0,0,1,2,0
2022-03-03,0,46369.0,207240.0,1182.0,3597.0,993.0,20001.0,6496.0,26389.0,5063.0,42123.0,851.0,18619.0,13703.0,16012.0,9316.0,23267.0,-19008.0,-19893.0,-17768.0,-13951.0,-160871.0,-2415.0,-2309.0,-37060.0,4,0,0,1,3,0
2022-03-03,1,49730.0,206620.0,1186.0,3597.0,982.0,19417.0,5945.0,26302.0,4621.0,41462.0,927.0,18735.0,13688.0,15870.0,8460.0,22951.0,-18435.0,-20357.0,-17808.0,-14491.0,-156890.0,-2411.0,-2182.0,-36841.0,4,0,0,1,3,0
2022-03-03,2,50306.0,209158.0,1232.0,3678.0,1135.0,19332.0,6124.0,26667.0,4000.0,41235.0,977.0,19022.0,13891.0,16295.0,7593.0,22910.0,-18197.0,-20543.0,-18045.0,-15317.0,-158852.0,-2446.0,-2404.0,-37235.0,4,0,0,1,3,0
2022-03-03,3,51158.0,216735.0,1239.0,3924.0,1142.0,20203.0,4361.0,28489.0,3719.0,41849.0,1001.0,19864.0,13925.0,16928.0,7033.0,23353.0,-19061.0,-24128.0,-18863.0,-16320.0,-165577.0,-2685.0,-3003.0,-38130.0,3,0,0,1,3,0
2022-03-03,4,48280.0,231279.0,1352.0,4553.0,1140.0,22155.0,5207.0,33704.0,3339.0,44253.0,1061.0,22138.0,14568.0,18604.0,9211.0,25993.0,-21015.0,-28497.0,-21077.0,-16782.0,-182999.0,-3201.0,-4036.0,-40914.0,3,0,0,1,3,0
2022-03-03,5,55961.0,259628.0,1467.0,5058.0,1274.0,24593.0,10599.0,39041.0,3820.0,49724.0,1385.0,23810.0,14573.0,19613.0,10631.0,29666.0,-23319.0,-28442.0,-22425.0,-19035.0,-203667.0,-3591.0,-5040.0,-45904.0,3,0,0,1,3,0
